city,year,month,latitude,longitude,elevation_m,max_temp_c,min_temp_c,avg_temp_c,humidity_pct,wind_speed_ms,ndvi,ndwi,ndbi,population_density,emission_index,avg_building_height,urban_canyon_index,industrial_heat_factor,ac_thermal_exhaust,sensor_reliability,built_up_ratio,green_cover_ratio,water_cover_ratio,lst_day_mean,lst_night_mean,viirs_avg_radiance
Aligarh,2023,9,27.8974,78.088,178,37.4,24.9,32.4,81.2,3.3,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,37.14,24.34,58.75
Aligarh,2023,10,27.8974,78.088,178,29.0,15.5,24.0,61.2,2.0,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,31.07,18.57,61.97
Aligarh,2023,11,27.8974,78.088,178,26.5,12.7,21.5,56.8,1.6,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,25.5,12.63,63.59
Aligarh,2023,12,27.8974,78.088,178,20.0,7.8,15.0,70.8,1.1,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,21.17,8.33,61.41
Aligarh,2024,1,27.8974,78.088,178,15.6,2.1,10.6,64.7,1.7,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,17.19,5.07,64.14
Aligarh,2024,2,27.8974,78.088,178,22.7,10.3,17.7,56.8,2.4,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,24.4,12.17,60.99
Aligarh,2024,3,27.8974,78.088,178,31.0,18.9,26.0,44.6,3.3,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,28.48,15.91,61.54
Aligarh,2024,4,27.8974,78.088,178,34.3,20.7,29.3,27.3,3.1,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,35.92,23.13,65.33
Aligarh,2024,5,27.8974,78.088,178,41.3,29.1,36.3,40.9,3.0,0.112,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,41.01,28.58,62.4
Aligarh,2024,6,27.8974,78.088,178,38.1,24.6,33.1,47.5,2.4,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,38.27,25.22,61.93
Aligarh,2024,7,27.8974,78.088,178,37.0,22.7,32.0,82.3,2.1,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,38.74,26.49,64.32
Aligarh,2024,8,27.8974,78.088,178,36.4,22.8,31.4,81.9,1.6,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,36.51,23.38,64.76
Aligarh,2024,9,27.8974,78.088,178,34.0,19.4,29.0,82.7,1.9,0.224,-0.246,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,33.29,21.08,63.22
Aligarh,2024,10,27.8974,78.088,178,30.4,18.1,25.4,66.0,1.5,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,31.86,19.08,61.88
Aligarh,2024,11,27.8974,78.088,178,25.8,13.1,20.8,43.5,2.6,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,27.09,14.19,63.41
Aligarh,2024,12,27.8974,78.088,178,18.7,5.2,13.7,49.9,4.3,0.16,-0.41,0.23,10579,1.12,12.6,0.89,0.6,0.74,0.82,0.561,0.059,0.02,21.74,9.28,62.17
Gorakhpur,2020,1,26.7606,83.3732,77,15.9,1.1,10.9,52.3,1.2,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,16.52,3.86,35.24
Gorakhpur,2020,2,26.7606,83.3732,77,18.4,5.6,13.4,44.9,1.9,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,19.28,6.73,31.56
Gorakhpur,2020,3,26.7606,83.3732,77,23.5,11.5,18.5,32.5,3.4,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,23.81,11.83,39.0
Gorakhpur,2020,4,26.7606,83.3732,77,33.0,19.0,28.0,49.7,3.8,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,32.15,19.8,30.95
Gorakhpur,2020,5,26.7606,83.3732,77,40.0,25.3,35.0,41.4,3.9,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,36.62,23.75,35.52
Gorakhpur,2020,6,26.7606,83.3732,77,33.4,20.8,28.4,42.0,1.7,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,35.32,22.91,36.1
Gorakhpur,2020,7,26.7606,83.3732,77,30.8,16.2,25.8,79.7,2.0,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,30.07,17.07,34.53
Gorakhpur,2020,8,26.7606,83.3732,77,31.6,18.1,26.6,71.8,2.4,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,29.97,17.55,36.15
Gorakhpur,2020,9,26.7606,83.3732,77,27.0,13.1,22.0,77.9,0.5,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,28.27,15.83,35.39
Gorakhpur,2020,10,26.7606,83.3732,77,31.2,16.8,26.2,50.9,2.7,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,27.56,14.92,36.13
Gorakhpur,2020,11,26.7606,83.3732,77,20.6,7.9,15.6,52.4,2.5,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,20.55,8.05,34.62
Gorakhpur,2020,12,26.7606,83.3732,77,17.6,5.0,12.6,60.6,1.3,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,16.64,5.16,34.21
Gorakhpur,2021,1,26.7606,83.3732,77,15.0,0.9,10.0,71.8,1.9,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,14.73,1.75,35.54
Gorakhpur,2021,2,26.7606,83.3732,77,18.8,5.8,13.8,57.4,2.1,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,21.66,8.61,34.33
Gorakhpur,2021,3,26.7606,83.3732,77,25.5,11.9,20.5,37.6,3.1,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,24.94,12.23,35.33
Gorakhpur,2021,4,26.7606,83.3732,77,31.9,19.6,26.9,51.0,4.9,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,33.89,21.92,34.74
Gorakhpur,2021,5,26.7606,83.3732,77,33.4,18.4,28.4,41.8,2.3,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,34.24,21.92,33.35
Gorakhpur,2021,6,26.7606,83.3732,77,34.2,20.3,29.2,50.2,0.7,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,35.34,23.19,33.69
Gorakhpur,2021,7,26.7606,83.3732,77,29.3,16.2,24.3,75.9,0.5,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,29.27,17.03,36.32
Gorakhpur,2021,8,26.7606,83.3732,77,34.2,20.7,29.2,81.6,1.6,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,32.81,20.14,32.08
Gorakhpur,2021,9,26.7606,83.3732,77,26.8,14.5,21.8,69.0,0.5,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,28.21,15.61,36.25
Gorakhpur,2021,10,26.7606,83.3732,77,28.2,16.1,23.2,50.5,1.5,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,27.86,15.15,32.51
Gorakhpur,2021,11,26.7606,83.3732,77,22.0,9.0,17.0,56.7,2.3,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,22.66,10.11,33.14
Gorakhpur,2021,12,26.7606,83.3732,77,15.3,2.5,10.3,35.8,3.1,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,16.69,4.89,36.56
Gorakhpur,2022,1,26.7606,83.3732,77,15.4,2.3,10.4,52.2,1.8,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,17.59,4.84,34.03
Gorakhpur,2022,2,26.7606,83.3732,77,21.9,8.7,16.9,55.3,2.9,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,20.98,8.54,37.37
Gorakhpur,2022,3,26.7606,83.3732,77,27.7,14.4,22.7,20.0,5.2,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,27.76,14.84,33.64
Gorakhpur,2022,4,26.7606,83.3732,77,30.8,16.2,25.8,48.0,1.6,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,30.74,18.55,34.75
Gorakhpur,2022,5,26.7606,83.3732,77,35.4,21.6,30.4,40.8,1.7,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,35.04,22.86,38.97
Gorakhpur,2022,6,26.7606,83.3732,77,34.5,20.8,29.5,55.8,0.5,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,33.87,21.27,33.86
Gorakhpur,2022,7,26.7606,83.3732,77,29.1,14.6,24.1,81.9,2.0,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,30.93,19.0,38.57
Gorakhpur,2022,8,26.7606,83.3732,77,27.4,14.9,22.4,78.7,2.0,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,29.4,17.28,32.79
Gorakhpur,2022,9,26.7606,83.3732,77,30.7,18.1,25.7,88.3,1.3,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,30.85,18.6,35.23
Gorakhpur,2022,10,26.7606,83.3732,77,31.2,17.7,26.2,57.7,1.5,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,32.12,20.06,36.2
Gorakhpur,2022,11,26.7606,83.3732,77,24.2,10.2,19.2,60.0,2.2,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,22.45,9.77,35.27
Gorakhpur,2022,12,26.7606,83.3732,77,19.8,7.2,14.8,48.6,2.0,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,18.2,5.56,33.33
Gorakhpur,2023,1,26.7606,83.3732,77,17.7,5.1,12.7,56.4,2.9,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,17.28,5.23,32.54
Gorakhpur,2023,2,26.7606,83.3732,77,17.2,4.5,12.2,53.3,2.7,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,17.39,5.4,33.66
Gorakhpur,2023,3,26.7606,83.3732,77,23.5,8.8,18.5,31.4,5.7,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,22.74,10.74,34.61
Gorakhpur,2023,4,26.7606,83.3732,77,33.6,20.6,28.6,36.8,3.6,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,32.49,20.12,34.84
Gorakhpur,2023,5,26.7606,83.3732,77,33.2,19.7,28.2,35.8,4.0,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,34.72,22.37,34.16
Gorakhpur,2023,6,26.7606,83.3732,77,33.9,19.8,28.9,61.6,2.7,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,33.43,20.79,33.56
Gorakhpur,2023,7,26.7606,83.3732,77,31.0,17.1,26.0,85.7,0.9,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,31.99,19.56,35.21
Gorakhpur,2023,8,26.7606,83.3732,77,29.2,15.6,24.2,78.4,2.8,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,30.14,17.93,37.36
Gorakhpur,2023,9,26.7606,83.3732,77,32.3,19.4,27.3,76.6,1.3,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,32.39,20.75,36.2
Gorakhpur,2023,10,26.7606,83.3732,77,29.5,16.5,24.5,68.7,1.4,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,29.15,16.98,36.32
Gorakhpur,2023,11,26.7606,83.3732,77,27.0,13.7,22.0,67.6,1.0,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,24.33,11.87,34.7
Gorakhpur,2023,12,26.7606,83.3732,77,20.4,5.6,15.4,53.7,1.3,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,16.95,4.6,36.48
Gorakhpur,2024,1,26.7606,83.3732,77,17.8,3.6,12.8,56.8,1.1,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,19.58,7.46,35.45
Gorakhpur,2024,2,26.7606,83.3732,77,20.4,7.9,15.4,63.3,1.0,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,19.88,6.99,32.64
Gorakhpur,2024,3,26.7606,83.3732,77,24.9,11.1,19.9,36.6,3.4,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,24.61,11.82,34.08
Gorakhpur,2024,4,26.7606,83.3732,77,33.2,20.9,28.2,31.8,2.0,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,31.91,19.35,36.89
Gorakhpur,2024,5,26.7606,83.3732,77,36.4,23.0,31.4,34.3,3.5,0.203,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,36.28,23.65,36.66
Gorakhpur,2024,6,26.7606,83.3732,77,38.0,23.8,33.0,70.1,1.3,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,34.91,22.54,37.65
Gorakhpur,2024,7,26.7606,83.3732,77,31.4,18.7,26.4,80.2,1.9,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,30.44,17.89,34.3
Gorakhpur,2024,8,26.7606,83.3732,77,30.6,17.2,25.6,85.9,1.5,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,28.89,16.59,31.11
Gorakhpur,2024,9,26.7606,83.3732,77,31.1,18.0,26.1,71.9,3.3,0.406,-0.12,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,30.22,17.49,34.2
Gorakhpur,2024,10,26.7606,83.3732,77,29.0,14.5,24.0,58.3,2.9,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,29.18,17.17,33.54
Gorakhpur,2024,11,26.7606,83.3732,77,19.2,6.8,14.2,53.8,0.9,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,21.58,9.54,36.33
Gorakhpur,2024,12,26.7606,83.3732,77,19.5,5.9,14.5,55.7,2.8,0.29,-0.2,0.11,6118,0.94,10.2,0.42,0.3,0.37,0.82,0.48,0.147,0.05,16.32,4.3,32.46
Jhansi,2020,1,25.4484,78.5685,285,14.9,1.7,9.9,40.1,1.6,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,13.76,1.28,34.81
Jhansi,2020,2,25.4484,78.5685,285,17.2,2.7,12.2,51.3,0.5,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,17.89,5.04,34.58
Jhansi,2020,3,25.4484,78.5685,285,23.0,9.5,18.0,31.2,3.0,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,24.7,12.49,33.9
Jhansi,2020,4,25.4484,78.5685,285,35.9,23.6,30.9,32.4,3.9,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,33.29,21.22,33.29
Jhansi,2020,5,25.4484,78.5685,285,38.9,25.1,33.9,45.0,4.0,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,38.95,26.34,35.68
Jhansi,2020,6,25.4484,78.5685,285,36.6,23.5,31.6,51.9,0.5,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,37.02,24.41,34.61
Jhansi,2020,7,25.4484,78.5685,285,33.0,18.1,28.0,81.9,1.9,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,31.91,19.43,32.36
Jhansi,2020,8,25.4484,78.5685,285,30.3,17.9,25.3,76.2,2.6,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,30.11,17.56,38.63
Jhansi,2020,9,25.4484,78.5685,285,31.1,16.9,26.1,78.3,2.1,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,31.85,19.47,33.64
Jhansi,2020,10,25.4484,78.5685,285,26.6,12.2,21.6,66.6,1.7,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,27.13,14.96,35.89
Jhansi,2020,11,25.4484,78.5685,285,22.9,10.3,17.9,45.9,1.7,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,23.66,11.44,36.53
Jhansi,2020,12,25.4484,78.5685,285,14.8,0.5,9.8,39.4,2.8,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,15.8,3.41,35.17
Jhansi,2021,1,25.4484,78.5685,285,16.4,3.0,11.4,60.7,3.9,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,14.89,3.15,32.98
Jhansi,2021,2,25.4484,78.5685,285,17.4,2.9,12.4,51.1,0.9,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,17.06,4.99,35.36
Jhansi,2021,3,25.4484,78.5685,285,23.6,10.8,18.6,37.1,3.4,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,23.29,10.76,36.8
Jhansi,2021,4,25.4484,78.5685,285,33.6,18.7,28.6,38.6,3.3,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,31.79,19.71,33.69
Jhansi,2021,5,25.4484,78.5685,285,41.0,26.2,36.0,29.6,2.1,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,38.87,26.02,32.49
Jhansi,2021,6,25.4484,78.5685,285,35.9,21.7,30.9,39.1,0.8,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,37.77,25.3,33.36
Jhansi,2021,7,25.4484,78.5685,285,31.7,19.1,26.7,66.5,1.3,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,32.24,20.06,31.7
Jhansi,2021,8,25.4484,78.5685,285,29.2,15.4,24.2,77.1,2.9,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,29.34,16.77,35.35
Jhansi,2021,9,25.4484,78.5685,285,28.9,16.3,23.9,77.4,2.4,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,29.64,17.21,31.88
Jhansi,2021,10,25.4484,78.5685,285,30.3,16.1,25.3,42.3,1.5,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,29.76,17.39,34.55
Jhansi,2021,11,25.4484,78.5685,285,21.5,7.2,16.5,48.5,1.7,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,21.03,8.12,35.08
Jhansi,2021,12,25.4484,78.5685,285,15.7,2.1,10.7,58.5,1.9,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,16.88,4.54,37.52
Jhansi,2022,1,25.4484,78.5685,285,14.0,0.4,9.0,53.2,1.1,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,13.46,1.39,37.27
Jhansi,2022,2,25.4484,78.5685,285,15.2,2.1,10.2,50.0,0.5,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,17.02,4.4,31.72
Jhansi,2022,3,25.4484,78.5685,285,23.7,9.8,18.7,45.3,1.6,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,23.26,10.71,38.21
Jhansi,2022,4,25.4484,78.5685,285,31.2,16.6,26.2,20.0,3.8,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,31.28,18.69,33.68
Jhansi,2022,5,25.4484,78.5685,285,34.3,21.7,29.3,50.0,2.8,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,34.94,22.42,32.06
Jhansi,2022,6,25.4484,78.5685,285,36.0,23.5,31.0,48.2,1.6,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,37.4,25.0,37.58
Jhansi,2022,7,25.4484,78.5685,285,29.3,17.0,24.3,73.4,1.8,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,28.93,17.43,35.15
Jhansi,2022,8,25.4484,78.5685,285,30.7,18.1,25.7,81.5,4.0,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,29.93,17.8,30.43
Jhansi,2022,9,25.4484,78.5685,285,31.9,17.8,26.9,81.3,1.2,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,31.0,18.38,34.94
Jhansi,2022,10,25.4484,78.5685,285,28.4,15.6,23.4,63.5,1.8,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,27.01,14.37,32.35
Jhansi,2022,11,25.4484,78.5685,285,26.9,14.6,21.9,42.4,1.2,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,22.29,10.1,33.16
Jhansi,2022,12,25.4484,78.5685,285,17.7,5.6,12.7,40.1,0.9,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,17.75,5.18,37.94
Jhansi,2023,1,25.4484,78.5685,285,14.4,1.8,9.4,55.1,1.6,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,14.41,2.39,35.12
Jhansi,2023,2,25.4484,78.5685,285,22.7,8.6,17.7,49.5,2.7,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,18.28,6.06,37.64
Jhansi,2023,3,25.4484,78.5685,285,21.7,8.5,16.7,38.2,3.6,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,23.07,10.44,30.96
Jhansi,2023,4,25.4484,78.5685,285,31.8,19.2,26.8,44.0,2.8,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,31.88,19.4,35.79
Jhansi,2023,5,25.4484,78.5685,285,36.4,22.0,31.4,51.1,4.2,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,36.55,24.14,34.8
Jhansi,2023,6,25.4484,78.5685,285,38.5,24.0,33.5,66.8,1.8,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,39.34,26.88,35.95
Jhansi,2023,7,25.4484,78.5685,285,31.3,18.7,26.3,75.7,2.1,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,29.51,17.3,34.49
Jhansi,2023,8,25.4484,78.5685,285,31.1,18.4,26.1,76.6,2.2,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,30.56,17.91,33.25
Jhansi,2023,9,25.4484,78.5685,285,29.9,16.7,24.9,79.3,1.8,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,29.28,16.83,37.64
Jhansi,2023,10,25.4484,78.5685,285,25.6,12.1,20.6,40.9,3.4,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,26.3,14.4,32.27
Jhansi,2023,11,25.4484,78.5685,285,22.0,7.1,17.0,56.5,1.4,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,22.25,9.75,35.86
Jhansi,2023,12,25.4484,78.5685,285,17.8,4.1,12.8,61.1,2.0,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,16.86,4.7,36.0
Jhansi,2024,1,25.4484,78.5685,285,12.1,-0.3,7.1,54.7,1.5,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,12.75,0.4,31.31
Jhansi,2024,2,25.4484,78.5685,285,14.2,1.8,9.2,51.9,1.4,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,16.08,3.84,35.02
Jhansi,2024,3,25.4484,78.5685,285,23.2,10.4,18.2,39.6,2.4,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,23.48,10.92,34.83
Jhansi,2024,4,25.4484,78.5685,285,33.8,21.4,28.8,51.1,3.7,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,34.44,21.74,32.07
